year,sector name,entity name,item,cop,sector code,entity code
2015,INTERIOR,UNIDAD NACIONAL DE PROTECCION - UNP,Inversión,3000000000,37.0,3708.0
2015,INTERIOR,UNIDAD NACIONAL DE PROTECCION - UNP,Inversión,3000000000,37.0,3708.0
2015,INTERIOR,UNIDAD NACIONAL DE PROTECCION - UNP,Inversión,3000000000,37.0,3708.0
2015,INTERIOR,UNIDAD NACIONAL DE PROTECCION - UNP,Inversión,3000000000,37.0,3708.0
2015,JUSTICIA Y DEL DERECHO,DIRECCION NACIONAL DE ESTUPEFACIENTES EN LIQUIDACION,Funcionamiento,0,,
2015,JUSTICIA Y DEL DERECHO,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,Funcionamiento,937719739051,,1208.0
2015,JUSTICIA Y DEL DERECHO,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,Funcionamiento,937719739051,,1208.0
2015,JUSTICIA Y DEL DERECHO,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,Inversión,3000000000,,1208.0
2015,JUSTICIA Y DEL DERECHO,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,Inversión,3000000000,,1208.0
2015,JUSTICIA Y DEL DERECHO,MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTION GENERAL,Funcionamiento,79163775440,,
2015,JUSTICIA Y DEL DERECHO,MINISTERIO DE JUSTICIA Y DEL DERECHO - GESTION GENERAL,Inversión,12733659122,,
2015,JUSTICIA Y DEL DERECHO,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,Funcionamiento,343131811648,,1204.0
2015,JUSTICIA Y DEL DERECHO,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,Funcionamiento,343131811648,,1204.0
2015,JUSTICIA Y DEL DERECHO,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,Inversión,458915141732,,1204.0
2015,JUSTICIA Y DEL DERECHO,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,Inversión,458915141732,,1204.0
2015,JUSTICIA Y DEL DERECHO,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURIDICA DEL ESTADO,Funcionamiento,37274437599,,1210.0
2015,JUSTICIA Y DEL DERECHO,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURIDICA DEL ESTADO,Funcionamiento,37274437599,,1210.0
2015,JUSTICIA Y DEL DERECHO,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURIDICA DEL ESTADO,Inversión,6107000000,,1210.0
2015,JUSTICIA Y DEL DERECHO,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURIDICA DEL ESTADO,Inversión,6107000000,,1210.0
2015,JUSTICIA Y DEL DERECHO,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,Funcionamiento,508009719803,,1211.0
2015,JUSTICIA Y DEL DERECHO,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,Funcionamiento,508009719803,,1211.0
2015,JUSTICIA Y DEL DERECHO,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,Inversión,205519340878,,1211.0
2015,JUSTICIA Y DEL DERECHO,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,Inversión,205519340878,,1211.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,Funcionamiento,525237023000,21.0,2111.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,Funcionamiento,525237023000,21.0,2111.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,Funcionamiento,525237023000,21.0,2111.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,Funcionamiento,525237023000,21.0,2111.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,Inversión,441007000000,21.0,2111.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,Inversión,441007000000,21.0,2111.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,Inversión,441007000000,21.0,2111.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,Inversión,441007000000,21.0,2111.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE MINERIA - ANM,Funcionamiento,74193347000,21.0,2112.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE MINERIA - ANM,Funcionamiento,74193347000,21.0,2112.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE MINERIA - ANM,Funcionamiento,74193347000,21.0,2112.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE MINERIA - ANM,Funcionamiento,74193347000,21.0,2112.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE MINERIA - ANM,Inversión,15000000000,21.0,2112.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE MINERIA - ANM,Inversión,15000000000,21.0,2112.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE MINERIA - ANM,Inversión,15000000000,21.0,2112.0
2015,MINAS Y ENERGIA,AGENCIA NACIONAL DE MINERIA - ANM,Inversión,15000000000,21.0,2112.0
2015,MINAS Y ENERGIA,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS -IPSE-,Funcionamiento,23028326000,21.0,
2015,MINAS Y ENERGIA,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS -IPSE-,Funcionamiento,23028326000,21.0,
2015,MINAS Y ENERGIA,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS -IPSE-,Inversión,18539000000,21.0,
2015,MINAS Y ENERGIA,INSTITUTO DE PLANIFICACION Y PROMOCION DE SOLUCIONES  ENERGETICAS PARA LAS ZONAS NO INTERCONECTADAS -IPSE-,Inversión,18539000000,21.0,
2015,MINAS Y ENERGIA,MINISTERIO DE MINAS Y ENERGIA - COMISION DE REGULACION DE ENERGIA Y GAS - CREG -,Funcionamiento,23498179000,21.0,
2015,MINAS Y ENERGIA,MINISTERIO DE MINAS Y ENERGIA - COMISION DE REGULACION DE ENERGIA Y GAS - CREG -,Funcionamiento,23498179000,21.0,
2015,MINAS Y ENERGIA,MINISTERIO DE MINAS Y ENERGIA - COMISION DE REGULACION DE ENERGIA Y GAS - CREG -,Inversión,7550000000,21.0,
2015,MINAS Y ENERGIA,MINISTERIO DE MINAS Y ENERGIA - COMISION DE REGULACION DE ENERGIA Y GAS - CREG -,Inversión,7550000000,21.0,
2015,MINAS Y ENERGIA,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,Funcionamiento,52412634000,21.0,
2015,MINAS Y ENERGIA,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,Funcionamiento,52412634000,21.0,
2015,MINAS Y ENERGIA,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,Inversión,2346347786676,21.0,
2015,MINAS Y ENERGIA,MINISTERIO DE MINAS Y ENERGIA - GESTION GENERAL,Inversión,2346347786676,21.0,
2015,MINAS Y ENERGIA,SERVICIO GEOLOGICO COLOMBIANO,Funcionamiento,44383739000,21.0,2103.0
2015,MINAS Y ENERGIA,SERVICIO GEOLOGICO COLOMBIANO,Funcionamiento,44383739000,21.0,2103.0
2015,MINAS Y ENERGIA,SERVICIO GEOLOGICO COLOMBIANO,Funcionamiento,44383739000,21.0,2103.0
2015,MINAS Y ENERGIA,SERVICIO GEOLOGICO COLOMBIANO,Funcionamiento,44383739000,21.0,2103.0
2015,MINAS Y ENERGIA,SERVICIO GEOLOGICO COLOMBIANO,Inversión,21979400000,21.0,2103.0
2015,MINAS Y ENERGIA,SERVICIO GEOLOGICO COLOMBIANO,Inversión,21979400000,21.0,2103.0
2015,MINAS Y ENERGIA,SERVICIO GEOLOGICO COLOMBIANO,Inversión,21979400000,21.0,2103.0
2015,MINAS Y ENERGIA,SERVICIO GEOLOGICO COLOMBIANO,Inversión,21979400000,21.0,2103.0
2015,MINAS Y ENERGIA,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,Funcionamiento,13469341000,21.0,2109.0
2015,MINAS Y ENERGIA,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,Funcionamiento,13469341000,21.0,2109.0
2015,MINAS Y ENERGIA,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,Funcionamiento,13469341000,21.0,2109.0
2015,MINAS Y ENERGIA,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,Funcionamiento,13469341000,21.0,2109.0
2015,MINAS Y ENERGIA,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,Inversión,20405800000,21.0,2109.0
2015,MINAS Y ENERGIA,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,Inversión,20405800000,21.0,2109.0
2015,MINAS Y ENERGIA,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,Inversión,20405800000,21.0,2109.0
2015,MINAS Y ENERGIA,UNIDAD DE PLANEACION MINERO ENERGETICA - UPME,Inversión,20405800000,21.0,2109.0
2015,ORGANISMOS DE CONTROL,AUDITORIA GENERAL DE LA REPUBLICA - GESTION GENERAL,Funcionamiento,26482000000,25.0,
2015,ORGANISMOS DE CONTROL,AUDITORIA GENERAL DE LA REPUBLICA - GESTION GENERAL,Inversión,4800000000,25.0,
2015,ORGANISMOS DE CONTROL,CONTRALORIA GRAL. REPUBLICA - GESTION GENERAL,Funcionamiento,399468500000,25.0,
2015,ORGANISMOS DE CONTROL,CONTRALORIA GRAL. REPUBLICA - GESTION GENERAL,Inversión,29000000000,25.0,
2015,ORGANISMOS DE CONTROL,DEFENSORIA DEL PUEBLO,Funcionamiento,408538000000,25.0,2502.0
2015,ORGANISMOS DE CONTROL,DEFENSORIA DEL PUEBLO,Funcionamiento,408538000000,25.0,2502.0
2015,ORGANISMOS DE CONTROL,DEFENSORIA DEL PUEBLO,Inversión,34821000000,25.0,2502.0
2015,ORGANISMOS DE CONTROL,DEFENSORIA DEL PUEBLO,Inversión,34821000000,25.0,2502.0
2015,ORGANISMOS DE CONTROL,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA GENERAL DE LA REPUBLICA,Funcionamiento,52778000000,25.0,2602.0
2015,ORGANISMOS DE CONTROL,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA GENERAL DE LA REPUBLICA,Funcionamiento,52778000000,25.0,2602.0
2015,ORGANISMOS DE CONTROL,MINISTERIO PUBLICO - INSTITUTO DE ESTUDIOS DEL MINISTERIO PUBLICO,Funcionamiento,2263000000,25.0,
2015,ORGANISMOS DE CONTROL,MINISTERIO PUBLICO - INSTITUTO DE ESTUDIOS DEL MINISTERIO PUBLICO,Inversión,2100000000,25.0,
2015,ORGANISMOS DE CONTROL,PROCURADURIA GENERAL DE LA NACION - GESTION GENERAL,Funcionamiento,498865000000,25.0,
2015,ORGANISMOS DE CONTROL,PROCURADURIA GENERAL DE LA NACION - GESTION GENERAL,Inversión,21711000000,25.0,
2015,PLANEACION,DEPARTAMENTO DE PLANEACION - GESTION GENERAL,Funcionamiento,78907100000,3.0,
2015,PLANEACION,DEPARTAMENTO DE PLANEACION - GESTION GENERAL,Funcionamiento,78907100000,3.0,
2015,PLANEACION,DEPARTAMENTO DE PLANEACION - GESTION GENERAL,Inversión,688994000000,3.0,
2015,PLANEACION,DEPARTAMENTO DE PLANEACION - GESTION GENERAL,Inversión,688994000000,3.0,
2015,PLANEACION,FONDO NACIONAL DE REGALIAS,Funcionamiento,0,3.0,
2015,PLANEACION,FONDO NACIONAL DE REGALIAS,Funcionamiento,0,3.0,
2015,PLANEACION,FONDO NACIONAL DE REGALIAS,Inversión,0,3.0,
2015,PLANEACION,FONDO NACIONAL DE REGALIAS,Inversión,0,3.0,
2015,PLANEACION,SUPERINTENDENCIA DE SERVICIOS PUBLICOS DOMICILIARIOS,Funcionamiento,112828528803,3.0,324.0
2015,PLANEACION,SUPERINTENDENCIA DE SERVICIOS PUBLICOS DOMICILIARIOS,Funcionamiento,112828528803,3.0,324.0
2015,PLANEACION,SUPERINTENDENCIA DE SERVICIOS PUBLICOS DOMICILIARIOS,Funcionamiento,112828528803,3.0,324.0
2015,PLANEACION,SUPERINTENDENCIA DE SERVICIOS PUBLICOS DOMICILIARIOS,Funcionamiento,112828528803,3.0,324.0
2015,PLANEACION,SUPERINTENDENCIA DE SERVICIOS PUBLICOS DOMICILIARIOS,Inversión,19439000000,3.0,324.0
2015,PLANEACION,SUPERINTENDENCIA DE SERVICIOS PUBLICOS DOMICILIARIOS,Inversión,19439000000,3.0,324.0
2015,PLANEACION,SUPERINTENDENCIA DE SERVICIOS PUBLICOS DOMICILIARIOS,Inversión,19439000000,3.0,324.0
2015,PLANEACION,SUPERINTENDENCIA DE SERVICIOS PUBLICOS DOMICILIARIOS,Inversión,19439000000,3.0,324.0
2015,PLANEACION,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACION PUBLICA - COLOMBIA COMPRA EFICIENTE.,Funcionamiento,8986000000,3.0,
2015,PLANEACION,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACION PUBLICA - COLOMBIA COMPRA EFICIENTE.,Funcionamiento,8986000000,3.0,
2015,PLANEACION,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACION PUBLICA - COLOMBIA COMPRA EFICIENTE.,Inversión,15000000000,3.0,
2015,PLANEACION,UNIDAD ADMINISTRATIVA ESPECIAL - AGENCIA NACIONAL DE CONTRATACION PUBLICA - COLOMBIA COMPRA EFICIENTE.,Inversión,15000000000,3.0,
2015,PRESIDENCIA DE LA REPUBLICA,AGENCIA COLOMBIANA PARA LA REINTEGRACION DE PERSONAS Y GRUPOS ALZADOS EN ARMAS,Funcionamiento,152229500000,2.0,
2015,PRESIDENCIA DE LA REPUBLICA,AGENCIA COLOMBIANA PARA LA REINTEGRACION DE PERSONAS Y GRUPOS ALZADOS EN ARMAS,Funcionamiento,152229500000,2.0,
2015,PRESIDENCIA DE LA REPUBLICA,AGENCIA COLOMBIANA PARA LA REINTEGRACION DE PERSONAS Y GRUPOS ALZADOS EN ARMAS,Inversión,3098000000,2.0,
2015,PRESIDENCIA DE LA REPUBLICA,AGENCIA COLOMBIANA PARA LA REINTEGRACION DE PERSONAS Y GRUPOS ALZADOS EN ARMAS,Inversión,3098000000,2.0,
2015,PRESIDENCIA DE LA REPUBLICA,"AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",Funcionamiento,22816100000,2.0,209.0
2015,PRESIDENCIA DE LA REPUBLICA,"AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",Funcionamiento,22816100000,2.0,209.0
2015,PRESIDENCIA DE LA REPUBLICA,"AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",Funcionamiento,22816100000,2.0,209.0
2015,PRESIDENCIA DE LA REPUBLICA,"AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",Funcionamiento,22816100000,2.0,209.0
2015,PRESIDENCIA DE LA REPUBLICA,"AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",Inversión,24631047744,2.0,209.0
2015,PRESIDENCIA DE LA REPUBLICA,"AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",Inversión,24631047744,2.0,209.0
2015,PRESIDENCIA DE LA REPUBLICA,"AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",Inversión,24631047744,2.0,209.0
2015,PRESIDENCIA DE LA REPUBLICA,"AGENCIA PRESIDENCIAL DE COOPERACION INTERNACIONAL DE COLOMBIA, APC - COLOMBIA",Inversión,24631047744,2.0,209.0
2015,PRESIDENCIA DE LA REPUBLICA,PRESIDENCIA DE LA REPUBLICA - GESTION GENERAL,Funcionamiento,159235100000,2.0,
2015,PRESIDENCIA DE LA REPUBLICA,PRESIDENCIA DE LA REPUBLICA - GESTION GENERAL,Funcionamiento,159235100000,2.0,
2015,PRESIDENCIA DE LA REPUBLICA,PRESIDENCIA DE LA REPUBLICA - GESTION GENERAL,Inversión,83436812246,2.0,
2015,PRESIDENCIA DE LA REPUBLICA,PRESIDENCIA DE LA REPUBLICA - GESTION GENERAL,Inversión,83436812246,2.0,
2015,PRESIDENCIA DE LA REPUBLICA,UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES,Funcionamiento,30466700000,2.0,211.0
2015,PRESIDENCIA DE LA REPUBLICA,UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES,Funcionamiento,30466700000,2.0,211.0
2015,PRESIDENCIA DE LA REPUBLICA,UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES,Funcionamiento,30466700000,2.0,211.0
2015,PRESIDENCIA DE LA REPUBLICA,UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES,Funcionamiento,30466700000,2.0,211.0
2015,PRESIDENCIA DE LA REPUBLICA,UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES,Inversión,2228029086,2.0,211.0
2015,PRESIDENCIA DE LA REPUBLICA,UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES,Inversión,2228029086,2.0,211.0
2015,PRESIDENCIA DE LA REPUBLICA,UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES,Inversión,2228029086,2.0,211.0
2015,PRESIDENCIA DE LA REPUBLICA,UNIDAD NACIONAL PARA LA GESTION DEL RIESGO DE DESASTRES,Inversión,2228029086,2.0,211.0
2015,RAMA JUDICIAL,RAMA JUDICIAL - CONSEJO DE ESTADO,Funcionamiento,67428184149,27.0,
2015,RAMA JUDICIAL,RAMA JUDICIAL - CONSEJO DE ESTADO,Funcionamiento,67428184149,27.0,
2015,RAMA JUDICIAL,RAMA JUDICIAL - CONSEJO SUPERIOR DE LA JUDICATURA,Funcionamiento,292468388747,27.0,
2015,RAMA JUDICIAL,RAMA JUDICIAL - CONSEJO SUPERIOR DE LA JUDICATURA,Funcionamiento,292468388747,27.0,
2015,RAMA JUDICIAL,RAMA JUDICIAL - CONSEJO SUPERIOR DE LA JUDICATURA,Inversión,342015000000,27.0,
2015,RAMA JUDICIAL,RAMA JUDICIAL - CONSEJO SUPERIOR DE LA JUDICATURA,Inversión,342015000000,27.0,
2015,RAMA JUDICIAL,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Funcionamiento,25638351061,27.0,
2015,RAMA JUDICIAL,RAMA JUDICIAL - CORTE CONSTITUCIONAL,Funcionamiento,25638351061,27.0,
2015,RAMA JUDICIAL,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Funcionamiento,61148940557,27.0,
2015,RAMA JUDICIAL,RAMA JUDICIAL - CORTE SUPREMA DE JUSTICIA,Funcionamiento,61148940557,27.0,
2015,RAMA JUDICIAL,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Funcionamiento,2473466269829,27.0,
2015,RAMA JUDICIAL,RAMA JUDICIAL - TRIBUNALES Y JUZGADOS,Funcionamiento,2473466269829,27.0,
2015,REGISTRADURIA,FONDO ROTATORIO DE LA REGISTRADURIA,Funcionamiento,33539687618,,2802.0
2015,REGISTRADURIA,FONDO ROTATORIO DE LA REGISTRADURIA,Funcionamiento,33539687618,,2802.0
2015,REGISTRADURIA,FONDO ROTATORIO DE LA REGISTRADURIA,Inversión,44123775259,,2802.0
2015,REGISTRADURIA,FONDO ROTATORIO DE LA REGISTRADURIA,Inversión,44123775259,,2802.0
2015,REGISTRADURIA,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURIA NACIONAL DEL ESTADO CIVIL,Funcionamiento,12025466152,,2803.0
2015,REGISTRADURIA,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURIA NACIONAL DEL ESTADO CIVIL,Funcionamiento,12025466152,,2803.0
2015,REGISTRADURIA,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - CONSEJO NACIONAL ELECTORAL,Funcionamiento,5517774377,,
2015,REGISTRADURIA,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Funcionamiento,281138352752,,
2015,REGISTRADURIA,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - GESTION GENERAL,Inversión,42632000000,,
2015,RELACIONES EXTERIORES,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Funcionamiento,245083557364.95,11.0,1102.0
2015,RELACIONES EXTERIORES,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Funcionamiento,245083557364.95,11.0,1102.0
2015,RELACIONES EXTERIORES,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Funcionamiento,245083557364.95,11.0,1102.0
2015,RELACIONES EXTERIORES,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Funcionamiento,245083557364.95,11.0,1102.0
2015,RELACIONES EXTERIORES,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Inversión,55333600000,11.0,1102.0
2015,RELACIONES EXTERIORES,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Inversión,55333600000,11.0,1102.0
2015,RELACIONES EXTERIORES,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Inversión,55333600000,11.0,1102.0
2015,RELACIONES EXTERIORES,FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,Inversión,55333600000,11.0,1102.0
2015,RELACIONES EXTERIORES,MINIRELACIONES EXTERIORES - GESTION GENERAL,Funcionamiento,268433100000,11.0,
2015,RELACIONES EXTERIORES,MINIRELACIONES EXTERIORES - GESTION GENERAL,Funcionamiento,268433100000,11.0,
2015,RELACIONES EXTERIORES,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA,Funcionamiento,82837750000,11.0,1104.0
2015,RELACIONES EXTERIORES,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA,Funcionamiento,82837750000,11.0,1104.0
2015,RELACIONES EXTERIORES,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA,Funcionamiento,82837750000,11.0,1104.0
2015,RELACIONES EXTERIORES,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA,Funcionamiento,82837750000,11.0,1104.0
2015,RELACIONES EXTERIORES,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA,Inversión,20071000000,11.0,1104.0
2015,RELACIONES EXTERIORES,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA,Inversión,20071000000,11.0,1104.0
2015,RELACIONES EXTERIORES,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA,Inversión,20071000000,11.0,1104.0
2015,RELACIONES EXTERIORES,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA,Inversión,20071000000,11.0,1104.0
2015,SALUD Y PROTECCION SOCIAL,DIRECCION DE ADMINISTRACION DE FONDOS DE LA PROTECCION SOCIAL,Funcionamiento,7036488252701,19.0,
2015,SALUD Y PROTECCION SOCIAL,DIRECCION DE ADMINISTRACION DE FONDOS DE LA PROTECCION SOCIAL,Inversión,3722161000000,19.0,
2015,SALUD Y PROTECCION SOCIAL,FONDO DE PREVISION SOCIAL DEL CONGRESO - CESANTIAS Y VIVIENDA,Funcionamiento,9017437000,19.0,
2015,SALUD Y PROTECCION SOCIAL,FONDO DE PREVISION SOCIAL DEL CONGRESO - PENSIONES,Funcionamiento,254875379570,19.0,
2015,SALUD Y PROTECCION SOCIAL,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA - SALUD ,Funcionamiento,167952147931,19.0,
2015,SALUD Y PROTECCION SOCIAL,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA -PENSIONES,Funcionamiento,288268350749,19.0,
2015,SALUD Y PROTECCION SOCIAL,INSTITUTO NACIONAL DE SALUD (INS),Funcionamiento,31609697000,19.0,1903.0
2015,SALUD Y PROTECCION SOCIAL,INSTITUTO NACIONAL DE SALUD (INS),Funcionamiento,31609697000,19.0,1903.0
2015,SALUD Y PROTECCION SOCIAL,INSTITUTO NACIONAL DE SALUD (INS),Inversión,25876700000,19.0,1903.0
2015,SALUD Y PROTECCION SOCIAL,INSTITUTO NACIONAL DE SALUD (INS),Inversión,25876700000,19.0,1903.0
2015,SALUD Y PROTECCION SOCIAL,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,Funcionamiento,102461000000,19.0,1912.0
2015,SALUD Y PROTECCION SOCIAL,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,Funcionamiento,102461000000,19.0,1912.0
2015,SALUD Y PROTECCION SOCIAL,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,Inversión,45675100000,19.0,1912.0
2015,SALUD Y PROTECCION SOCIAL,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,Inversión,45675100000,19.0,1912.0
2015,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - CENTRO DERMATOLOGICO FEDERICO LLERAS ACOSTA,Funcionamiento,3495668000,19.0,
2015,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - INSTITUTO NACIONAL DE CANCEROLOGIA ,Funcionamiento,40909756000,19.0,
2015,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - INSTITUTO NACIONAL DE CANCEROLOGIA ,Inversión,3700000000,19.0,
2015,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - SANATORIO DE AGUA DE DIOS,Funcionamiento,30341000000,19.0,
2015,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - SANATORIO DE AGUA DE DIOS,Inversión,1000000000,19.0,
2015,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - SANATORIO DE CONTRATACION,Funcionamiento,11349000000,19.0,
2015,SALUD Y PROTECCION SOCIAL,MINISTERIO  DE SALUD Y PROTECCION SOCIAL - UNIDAD ADMINISTRATIVA ESPECIAL FONDO NACIONAL DE ESTUPEFACIENTES,Funcionamiento,17563000000,19.0,
2015,SALUD Y PROTECCION SOCIAL,MINISTERIO DE SALUD Y PROTECCION SOCIAL - GESTION GENERAL,Funcionamiento,488863735000,19.0,
2015,SALUD Y PROTECCION SOCIAL,MINISTERIO DE SALUD Y PROTECCION SOCIAL - GESTION GENERAL,Inversión,270321841000,19.0,
2015,SALUD Y PROTECCION SOCIAL,SUPERINTENDENCIA NACIONAL DE SALUD,Funcionamiento,88856000000,19.0,1910.0
